"year","iso2c","LUR_PT","BGS_BP6_USD","CG01_GALM_G01_XDC","NGDP_R_CH_SA_XDC","BCG_GALM_G01_XDC"
"1977","MM",NA,"-97.8242044926299",NA,NA,NA
"1977","MR",NA,"-183.955616083108",NA,NA,NA
"1977","MT",NA,"-55.6464360959402",NA,NA,NA
"1977","MU",NA,"-88.3869755467827",NA,NA,NA
"1977","MV",NA,"-0.9",NA,NA,NA
"1977","MW",NA,"-87.2716238887667",NA,NA,NA
"1977","MY",NA,"982.414323517085",NA,NA,NA
"1977","NE",NA,"-147.96909141346",NA,NA,NA
"1977","NG",NA,"-296.261339116845",NA,NA,NA
"1977","NI",NA,"-124.1",NA,NA,NA
"1977","NL",NA,"1121.65941294847",NA,NA,NA
"1977","NO",NA,"-3862.47842253432",NA,NA,NA
"1977","NP",NA,"-58.336",NA,NA,NA
"1977","OM",NA,"389.69311056657",NA,NA,NA
"1977","PA",NA,"-193.2",NA,NA,NA
"1977","PE",NA,"-555.9",NA,NA,NA
"1977","PG",NA,"-22.4188962933078",NA,NA,NA
"1977","PH",NA,"-887",NA,NA,NA
"1977","PK",NA,"-1555.20252213272",NA,NA,NA
"1977","PL",NA,"-2142",NA,"675613.938136193",NA
"1977","PT",NA,"-1908.92055288364",NA,NA,NA
"1977","PY",NA,"-42.1",NA,NA,NA
"1977","RO",NA,"-172",NA,"324562.758664234",NA
"1977","SA",NA,"17489.0392141674",NA,NA,NA
"1977","SB",NA,"-3.10484392614907",NA,NA,NA
"1977","SC",NA,"-7.28734875357824",NA,NA,NA
"1977","SD",NA,"-64.3248025563305",NA,NA,NA
"1977","SE",NA,"-852.399387143226",NA,NA,NA
"1977","SG",NA,"-167.254242898024",NA,NA,NA
"1977","SL",NA,"-54.688340466288",NA,NA,NA
"1977","SN",NA,"-119.993640548753",NA,NA,NA
"1977","ST",NA,"7.41453364477457",NA,NA,NA
"1977","SV",NA,"16.84",NA,NA,NA
"1977","SY",NA,"-1420.8",NA,NA,NA
"1977","SZ",NA,"-4.13999999640001",NA,NA,NA
"1977","TD",NA,"-114.885363110195",NA,NA,NA
"1977","TG",NA,"-116.073902562035",NA,NA,NA
"1977","TH",NA,"-1098.81798559172",NA,NA,NA
"1977","TN",NA,"-601.468704048184",NA,NA,NA
"1977","TO",NA,"-9.32452038983443",NA,NA,NA
"1977","TR",NA,"-3906",NA,NA,NA
"1977","TT",NA,"391.458333496439",NA,NA,NA
"1977","TZ",NA,"-165.3957706219",NA,NA,NA
"1977","US","7.06666666666667","-27640",NA,"5930575",NA
"1977","VE",NA,"-2984",NA,NA,NA
"1977","WS",NA,"-25.2774058859049",NA,NA,NA
"1977","ZA",NA,"1974.549998283",NA,NA,NA
"1977","ZW",NA,"68.0376177114352",NA,NA,NA
"1978","AG",NA,"-7",NA,NA,NA
"1978","AN",NA,"70.5555555947531",NA,NA,NA
"1978","AR",NA,"2456",NA,NA,NA
"1978","AT","2.08333333283333",NA,NA,NA,NA
"1978","AU","6.43333333241667",NA,NA,"531515",NA
"1978","BB",NA,"-53.75",NA,NA,NA
"1978","BD",NA,"-942.478540688586",NA,NA,NA
"1978","BH",NA,"40.004817887758",NA,NA,NA
"1978","BJ",NA,"-206.021682538179",NA,NA,NA
"1978","BO",NA,"-244.6",NA,NA,NA
"1978","BR",NA,"-2882",NA,NA,NA
"1978","BS",NA,"142.7",NA,NA,NA
"1978","BW",NA,"-123.044302134794",NA,NA,NA
"1978","CA","0","666.682553677126",NA,NA,NA
"1978","CF",NA,"-62.6396318063489",NA,NA,NA
"1978","CG",NA,"-164.303288917736",NA,NA,NA
"1978","CH",NA,"-256.707815686038",NA,"335752.292322316",NA
"1978","CL",NA,"-696",NA,NA,NA
"1978","CM",NA,"-113.26982589107",NA,NA,NA
"1978","CO",NA,"525.955999999809",NA,"214900267.179102",NA
"1978","CR",NA,"-272.3",NA,NA,NA
"1978","CV",NA,"-55.6129095879837",NA,NA,NA
"1978","CY",NA,"-255.413081846285",NA,NA,NA
"1978","DE","4.35","17352.5098835215",NA,NA,NA
"1978","DK","12.42499999975","-1166.51946623918",NA,"1013994",NA
"1978","DM",NA,"-10.3",NA,NA,NA
"1978","DO",NA,"-326",NA,NA,NA
"1978","DZ",NA,"-2589.07183806679",NA,NA,NA
"1978","EC",NA,"-475.4",NA,NA,NA
"1978","EG",NA,"-2718.85103108534",NA,NA,NA
"1978","ES",NA,"947.431718525006",NA,NA,NA
"1978","ET",NA,"-201.93236724731",NA,NA,NA
"1978","FI",NA,"1324.23640337151",NA,NA,NA
"1978","FR","5.299999999","9076.97092328325",NA,"1070905",NA
"1978","GA",NA,"342.95586172574",NA,NA,NA
"1978","GB","5.57499999925","4062.83450403799",NA,"825111",NA
"1978","GD",NA,"-6.65185185185185",NA,NA,NA
"1978","GH",NA,"-76.832751728887",NA,NA,NA
"1978","GM",NA,"-56.536145706842",NA,NA,NA
"1978","GR",NA,"-1774",NA,NA,NA
"1978","GT",NA,"-368.6",NA,NA,NA
"1978","GY",NA,"0.196078431450166",NA,NA,NA
"1978","HN",NA,"-90.2",NA,NA,NA
"1978","HT",NA,"-97.860000019572",NA,NA,NA
"1978","IL",NA,"-2607",NA,NA,NA
"1978","IN",NA,"-832.488641162019",NA,NA,NA
"1978","IR",NA,"-201",NA,NA,NA
"1978","IS",NA,"91.8",NA,NA,NA
"1978","IT",NA,"6178.26439036804",NA,NA,NA
"1978","JM",NA,"66.7",NA,NA,NA
"1978","JO",NA,"-1119.89130636454",NA,NA,NA
"1978","KE",NA,"-563.951846166765",NA,NA,NA
"1978","KR",NA,"-916",NA,NA,NA
"1978","KW",NA,"4755.45147160118",NA,NA,NA
"1978","LC",NA,"-33.6",NA,NA,NA
"1978","LK",NA,"-130.0722446591",NA,NA,NA
"1978","LS",NA,"-223.2149998059",NA,NA,NA
"1978","LY",NA,"2841.06455590782",NA,NA,NA
"1978","MA",NA,"-1798.55820187345",NA,NA,NA
"1978","MG",NA,"-133.212204491106",NA,NA,NA
"1978","ML",NA,"-218.695849284989",NA,NA,NA
"1978","MM",NA,"-227.162076622324",NA,NA,NA
"1978","MR",NA,"-189.894394800975",NA,NA,NA
"1978","MT",NA,"-21.0180340466671",NA,NA,NA
"1978","MU",NA,"-124.77132695276",NA,NA,NA
"1978","MV",NA,"-3.4",NA,NA,NA
"1978","MW",NA,"-173.156564771872",NA,NA,NA
"1978","MY",NA,"889.01682143669",NA,NA,NA
"1978","NE",NA,"-254.799498406059",NA,NA,NA
"1978","NG",NA,"-3256.87267607506",NA,NA,NA
"1978","NI",NA,"60.3",NA,NA,NA
"1978","NL",NA,"-300.100593641582",NA,NA,NA
"1978","NO",NA,"-366.563417246044",NA,NA,NA
"1978","NP",NA,"-89.1097706692386",NA,NA,NA
"1978","OM",NA,"255.645628997237",NA,NA,NA
"1978","PA",NA,"-272.7",NA,NA,NA
"1978","PE",NA,"329.6",NA,NA,NA
"1978","PG",NA,"-156.410363790611",NA,NA,NA
"1978","PH",NA,"-1294",NA,NA,NA
"1978","PK",NA,"-2050.0581406339",NA,NA,NA
"1978","PL",NA,"-2227",NA,"712098.19216634",NA
"1978","PT",NA,"-1774.30328456877",NA,NA,NA
"1978","PY",NA,"-93.3",NA,NA,NA
"1978","RO",NA,"-591",NA,"350530.231695983",NA
"1978","SA",NA,"4744.72934640438",NA,NA,NA
"1978","SB",NA,"-12.4762731426282",NA,NA,NA
"1978","SC",NA,"-9.26289949983165",NA,NA,NA
"1978","SD",NA,"-128.468108951479",NA,NA,NA
"1978","SE",NA,"1618.67544033146",NA,NA,NA
"1978","SG",NA,"-387.858532919915",NA,NA,NA
"1978","SL",NA,"-97.8947067599038",NA,NA,NA
"1978","SN",NA,"-279.89523487011",NA,NA,NA
"1978","ST",NA,"1.59038058208568",NA,NA,NA
"1978","SV",NA,"-285.32",NA,NA,NA
"1978","SY",NA,"-1462.5",NA,NA,NA
"1978","SZ",NA,"-92.5749999195",NA,NA,NA
"1978","TD",NA,"-147.973112532423",NA,NA,NA
"1978","TG",NA,"-247.097504767613",NA,NA,NA
"1978","TH",NA,"-1044.63296013518",NA,NA,NA
"1978","TN",NA,"-499.79475696029",NA,NA,NA
"1978","TO",NA,"-9.98431047664437",NA,NA,NA
"1978","TR",NA,"-1924",NA,NA,NA
"1978","TT",NA,"151.916666729971",NA,NA,NA
"1978","TZ",NA,"-631.6089756462",NA,NA,NA
"1978","US","6.06666666666667","-30167",NA,"6260400",NA
"1978","UY",NA,"-57.3",NA,NA,NA
"1978","VC",NA,"-9.3",NA,NA,NA
"1978","VE",NA,"-5366",NA,NA,NA
"1978","WS",NA,"-40.7696067345944",NA,NA,NA
"1978","ZA",NA,"3045.199997352",NA,NA,NA
"1978","ZM",NA,"-82.2",NA,NA,NA
"1978","ZW",NA,"108.917284712096",NA,NA,NA
"1979","AF",NA,"-205.1",NA,NA,NA
"1979","AG",NA,"-27.8",NA,NA,NA
"1979","AN",NA,"419.500000233055",NA,NA,NA
"1979","AR",NA,"337",NA,NA,NA
"1979","AT","1.99999999925",NA,NA,NA,NA
"1979","AU","6.27443545833333",NA,NA,"553222",NA
"1979","BB",NA,"-58.3",NA,NA,NA
"1979","BD",NA,"-1309.7629009952",NA,NA,NA
"1979","BH",NA,"348.254470146655",NA,NA,NA
"1979","BJ",NA,"-207.604638226326",NA,NA,NA
"1979","BO",NA,"-265.9",NA,NA,NA
"1979","BR",NA,"-5041",NA,NA,NA
"1979","BS",NA,"92.5",NA,NA,NA
"1979","BW",NA,"-93.8642629841853",NA,NA,NA
"1979","CA","0","1184.24291834059",NA,NA,NA
"1979","CF",NA,"-88.9895340252786",NA,NA,NA
"1979","CG",NA,"-17.3889216249079",NA,NA,NA
"1979","CH",NA,"-3180.32145638464",NA,"343930.02262664",NA
"1979","CL",NA,"-618",NA,NA,NA
"1979","CM",NA,"-29.8982269625343",NA,NA,NA
"1979","CO",NA,"627.264",NA,"225454186.652972",NA
"1979","CR",NA,"-427.1",NA,NA,NA
"1979","CV",NA,"-64.4084096937036",NA,NA,NA
"1979","CY",NA,"-310.627467982061",NA,NA,NA
"1979","DE","3.8","5748.98112787806",NA,NA,NA
"1979","DK","6.099999999","-2018.69231316829",NA,"1053226",NA
"1979","DM",NA,"-21",NA,NA,NA
"1979","DO",NA,"-349.4",NA,NA,NA
"1979","DZ",NA,"-246.803577980623",NA,NA,NA
"1979","EC",NA,"-255.5",NA,NA,NA
"1979","EG",NA,"-3563.14286223306",NA,NA,NA
"1979","ES",NA,"317.356389363337",NA,NA,NA
"1979","ET",NA,"-181.449275449975",NA,NA,NA
"1979","FI",NA,"584.485986233524",NA,NA,NA
"1979","FJ",NA,"-57.9005574473986",NA,NA,NA
"1979","FR","5.899999999","6940.82870182356",NA,"1108617",NA
"1979","GA",NA,"727.100434637603",NA,NA,NA
"1979","GB","5.24999999916667","1330.70712892738",NA,"855933",NA
"1979","GD",NA,"-14.5111111111111",NA,NA,NA
"1979","GH",NA,"98.6633320000005",NA,NA,NA
"1979","GM",NA,"-59.0071318098902",NA,NA,NA
"1979","GR",NA,"-2878",NA,NA,NA
"1979","GT",NA,"-334.9",NA,NA,NA
"1979","GY",NA,"-48.901960803491",NA,NA,NA
"1979","HN",NA,"-93.65",NA,NA,NA
"1979","HT",NA,"-115.020000023004",NA,NA,NA
"1979","IL",NA,"-3062",NA,NA,NA
"1979","IN",NA,"-2258.33916554286",NA,NA,NA
"1979","IR",NA,"11540",NA,NA,NA
"1979","IS",NA,"64.8",NA,NA,NA
"1979","IT",NA,"3805.76908523659",NA,NA,NA
"1979","JM",NA,"-52",NA,NA,NA
"1979","JO",NA,"-1611.33953174241",NA,NA,NA
"1979","KE",NA,"-401.856288940806",NA,NA,NA
"1979","KI",NA,"4.06196490274762",NA,NA,NA
"1979","KR",NA,"-3506",NA,NA,NA
"1979","KW",NA,"12161.4055227884",NA,NA,NA
"1979","LC",NA,"-39.7",NA,NA,NA
"1979","LK",NA,"-403.0687367304",NA,NA,NA
"1979","LR",NA,"0.585718023398312",NA,NA,NA
"1979","LS",NA,"-294.291387702139",NA,NA,NA
"1979","LY",NA,"5523.03490115908",NA,NA,NA
"1979","MA",NA,"-2044.04353925003",NA,NA,NA
"1979","MG",NA,"-441.282588742855",NA,NA,NA
"1979","ML",NA,"-242.805569593536",NA,NA,NA
"1979","MM",NA,"-391.614729022861",NA,NA,NA
"1979","MR",NA,"-176.564798169636",NA,NA,NA
"1979","MT",NA,"-51.3292606112903",NA,NA,NA
"1979","MU",NA,"-142.35646451998",NA,NA,NA
"1979","MV",NA,"-4.9",NA,NA,NA
"1979","MW",NA,"-193.541772849829",NA,NA,NA
"1979","MX",NA,"-1851",NA,NA,NA
"1979","MY",NA,"1841.94994218022",NA,NA,NA
"1979","NE",NA,"-248.747607153386",NA,NA,NA
"1979","NG",NA,"2506.59191448386",NA,NA,NA
"1979","NI",NA,"159.7",NA,NA,NA
"1979","NL",NA,"-1179.67931550973",NA,NA,NA
"1979","NO",NA,"1223.07808041077",NA,NA,NA
"1979","NP",NA,"-103.833333333333",NA,NA,NA
"1979","OM",NA,"767.226406390349",NA,NA,NA
"1979","PA",NA,"-360.7",NA,NA,NA
"1979","PE",NA,"1573.4",NA,NA,NA
"1979","PG",NA,"30.960911346633",NA,NA,NA
"1979","PH",NA,"-1645",NA,NA,NA
"1979","PK",NA,"-2596.97711686762",NA,NA,NA
"1979","PL",NA,"-2373",NA,"739494.739483553",NA
"1979","PT",NA,"-2110.48376591201",NA,NA,NA
"1979","PY",NA,"-217.7",NA,NA,NA
"1979","RO",NA,"-1295",NA,"373695.386615688",NA
"1979","SA",NA,"14621.3591698757",NA,NA,NA
"1979","SB",NA,"-4.96556254284638",NA,NA,NA
"1979","SC",NA,"-17.4667669875822",NA,NA,NA
"1979","SD",NA,"-288.250000665065",NA,NA,NA
"1979","SE",NA,"-546.068411817837",NA,NA,NA
"1979","SG",NA,"-657.144937729556",NA,NA,NA
"1979","SL",NA,"-166.040263693526",NA,NA,NA
"1979","SN",NA,"-285.06737154215",NA,NA,NA
"1979","ST",NA,"6.03576056083619",NA,NA,NA
"1979","SV",NA,"9.96",NA,NA,NA
"1979","SY",NA,"-1621.2",NA,NA,NA
"1979","SZ",NA,"-173.51078185344",NA,NA,NA
"1979","TD",NA,"-25.6344389350155",NA,NA,NA
"1979","TG",NA,"-273.916649159267",NA,NA,NA
"1979","TH",NA,"-1867.71932240413",NA,NA,NA
"1979","TN",NA,"-376.418489716563",NA,NA,NA
"1979","TO",NA,"-14.5252453778404",NA,NA,NA
"1979","TR",NA,"-2247",NA,NA,NA
"1979","TT",NA,"259.375000108075",NA,NA,NA
"1979","TZ",NA,"-512.6192324115",NA,NA,NA
"1979","US","5.83333333333333","-24966.7",NA,"6459225",NA
"1979","UY",NA,"-309.3",NA,NA,NA
"1979","VC",NA,"-19.1",NA,NA,NA
"1979","VE",NA,"760",NA,NA,NA
"1979","WS",NA,"-55.2799605264689",NA,NA,NA
"1979","ZA",NA,"5279.0061376956",NA,NA,NA
"1979","ZM",NA,"311.3",NA,NA,NA
"1979","ZW",NA,"16.4585559559711",NA,NA,NA
"1980","AF",NA,"-176.8",NA,NA,NA
"1980","AG",NA,"-27.7",NA,NA,NA
"1980","AL",NA,"6.7",NA,NA,NA
"1980","AN",NA,"225.944444569968",NA,NA,NA
"1980","AR",NA,"-3285",NA,NA,NA
"1980","AT","1.87499999941667",NA,NA,NA,NA
"1980","AU","6.11279661666667",NA,NA,"569067",NA
"1980","BB",NA,"-38.5",NA,NA,NA
"1980","BD",NA,"-1829.30568198229",NA,NA,NA
"1980","BG",NA,"1308",NA,NA,NA
"1980","BH",NA,"304.774346064675",NA,NA,NA
"1980","BJ",NA,"-194.590526846302",NA,NA,NA
"1980","BO",NA,"197.2",NA,NA,NA
"1980","BR",NA,"-5957",NA,NA,NA
"1980","BS",NA,"58.6",NA,NA,NA
"1980","BW",NA,"-173.051561868251",NA,NA,NA
"1980","CA","0","4717.39508083",NA,NA,NA
"1980","CF",NA,"-126.405983520643",NA,NA,NA
"1980","CG",NA,"-4.02783884285271",NA,NA,NA
"1980","CH",NA,"-3247.5818630006",NA,"359473.720833222",NA
"1980","CL",NA,"-1084",NA,NA,NA
"1980","CM",NA,"-278.635573065498",NA,NA,NA
"1980","CO",NA,"-125.59584000049",NA,"235440498.969763",NA
"1980","CR",NA,"-466.3",NA,NA,NA
"1980","CV",NA,"-68.2415852362666",NA,NA,NA
"1980","CY",NA,"-337.344373327294",NA,NA,NA
"1980","DE","3.88333333333333","-4881.46915369687",NA,NA,NA
"1980","DK","7","-734.27014867532",NA,"1048139",NA
"1980","DM",NA,"-39",NA,NA,NA
"1980","DO",NA,"-647.4",NA,NA,NA
"1980","DZ",NA,"1816.83149013455",NA,NA,NA
"1980","EC",NA,"-58.7",NA,NA,NA
"1980","EG",NA,"-2910.8571470155",NA,NA,NA
"1980","ES",NA,"-5864.27251622569",NA,NA,NA
"1980","ET",NA,"-313.140096769633",NA,NA,NA
"1980","FI",NA,"-505.003967962742",NA,"92603",NA
"1980","FJ",NA,"-42.3001157046312",NA,NA,NA
"1980","FR","6.299999999","-2718.36861281994",NA,"1126090",NA
"1980","GA",NA,"933.549862942736",NA,NA,NA
"1980","GB","6.68333333241667","11871.9748737223",NA,"838462",NA
"1980","GD",NA,"-21.8592592592593",NA,NA,NA
"1980","GH",NA,"32.1",NA,NA,NA
"1980","GM",NA,"-117.746670855687",NA,NA,NA
"1980","GR",NA,"-3023",NA,NA,NA
"1980","GT",NA,"-229",NA,NA,NA
"1980","GY",NA,"-85.1372549353479",NA,NA,NA
"1980","HN",NA,"-186.4",NA,NA,NA
"1980","HT",NA,"-175.280000035056",NA,NA,NA
"1980","IL",NA,"-2843",NA,NA,NA
"1980","IN",NA,"-5653.54846078432",NA,NA,NA
"1980","IR",NA,"-3042",NA,NA,NA
"1980","IS",NA,"36.9",NA,NA,NA
"1980","IT",NA,"-12956.08010118",NA,NA,NA
"1980","JM",NA,"-44.7",NA,NA,NA
"1980","JO",NA,"-1652.37033054965",NA,NA,NA
"1980","KE",NA,"-839.06235534332",NA,NA,NA
"1980","KI",NA,"-22.0849703048677",NA,NA,NA
"1980","KM",NA,"-20.8635300505058",NA,NA,NA
"1980","KN",NA,"-14.4185185185185",NA,NA,NA
"1980","KR",NA,"-5277.1",NA,NA,NA
"1980","KW",NA,"12034.8912399948",NA,NA,NA
"1980","LC",NA,"-48.2",NA,NA,NA
"1980","LK",NA,"-903.8306672428",NA,NA,NA
"1980","LR",NA,"1.35231955402257",NA,NA,NA
"1980","LS",NA,"-384.420943354543",NA,NA,NA
"1980","LY",NA,"9412.91318942081",NA,NA,NA
"1980","MA",NA,"-1974.52357439856",NA,NA,NA
"1980","MG",NA,"-559.166504088218",NA,NA,NA
"1980","ML",NA,"-257.478769742876",NA,NA,NA
"1980","MM",NA,"-384.383726791395",NA,NA,NA
"1980","MR",NA,"-196.257865691105",NA,NA,NA
"1980","MT",NA,"-108.850890036045",NA,NA,NA
"1980","MU",NA,"-116.341237279473",NA,NA,NA
"1980","MV",NA,"-21.9",NA,NA,NA
"1980","MW",NA,"-173.994279213402",NA,NA,NA
"1980","MX",NA,"-4979",NA,NA,NA
"1980","MY",NA,"571.918568836603",NA,NA,NA
"1980","NE",NA,"-339.696852632646",NA,NA,NA
"1980","NG",NA,"7057.67165066232",NA,NA,NA
"1980","NI",NA,"-411.8",NA,NA,NA
"1980","NL",NA,"-1242.29986015266",NA,NA,NA
"1980","NO","1.65","3515.59293368057",NA,NA,NA
"1980","NP",NA,"-158.575",NA,NA,NA
"1980","OM",NA,"1459.17776913485",NA,NA,NA
"1980","PA",NA,"27.8",NA,NA,NA
"1980","PE",NA,"660.9",NA,NA,NA
"1980","PG",NA,"-293.29879043034",NA,NA,NA
"1980","PH",NA,"-1931",NA,NA,NA
"1980","PK",NA,"-3114.97200546645",NA,NA,NA
"1980","PL",NA,"-1781",NA,"695125.123293983",NA
"1980","PT",NA,"-3462.04298962338",NA,NA,NA
"1980","PY",NA,"-276.1",NA,NA,NA
"1980","RO",NA,"-1643",NA,"386042.685779413",NA
"1980","SA",NA,"50971.7967433515",NA,NA,NA
"1980","SB",NA,"-17.1119955648329",NA,NA,NA
"1980","SC",NA,"-26.8940457803844",NA,NA,NA
"1980","SD",NA,"-498.6000009972",NA,NA,NA
"1980","SE",NA,"-1726.90877911143",NA,NA,NA
"1980","SG",NA,"-1026.99021227278",NA,NA,NA
"1980","SL",NA,"-195.752010083129",NA,NA,NA
"1980","SN",NA,"-408.084917779977",NA,NA,NA
"1980","ST",NA,"-1.87222839281544",NA,NA,NA
"1980","SV",NA,"43.72",NA,NA,NA
"1980","SY",NA,"-2053.9",NA,NA,NA
"1980","SZ",NA,"-213.781185933639",NA,NA,NA
"1980","TD",NA,"-8.1124744731487",NA,NA,NA
"1980","TG",NA,"-141.2441442402",NA,NA,NA
"1980","TH",NA,"-2057.15630207204",NA,NA,NA
"1980","TN",NA,"-503.760714905005",NA,NA,NA
"1980","TO",NA,"-17.6617815916069",NA,NA,NA
"1980","TR",NA,"-4461",NA,NA,NA
"1980","TT",NA,"704.50000029354",NA,NA,NA
"1980","TZ",NA,"-636.3620651913",NA,NA,NA
"1980","UG",NA,"-111.7",NA,NA,NA
"1980","US","7.14166666666667","-18953",NA,"6443425",NA
"1980","UY",NA,"-617.7",NA,NA,NA
"1980","VC",NA,"-24.5",NA,NA,NA
"1980","VE",NA,"4838",NA,NA,NA
"1980","WS",NA,"-46.0673261509405",NA,NA,NA
"1980","ZA",NA,"6358.42858016809",NA,NA,NA
"1980","ZM",NA,"-156.5",NA,NA,NA
"1980","ZW",NA,"-119.171131044877",NA,NA,NA
"1981","AF",NA,"-337.7",NA,NA,NA
"1981","AG",NA,"-41.1",NA,NA,NA
"1981","AL",NA,"27.4",NA,NA,NA
"1981","AN",NA,"259.777777922098",NA,NA,NA
"1981","AR",NA,"-1006",NA,NA,NA
"1981","AT","2.40833333266667",NA,NA,NA,NA
"1981","AU","5.78425054166667",NA,NA,"592577",NA
"1981","BB",NA,"-126.3",NA,NA,NA
"1981","BD",NA,"-1896.65528254027",NA,NA,NA
"1981","BG",NA,"293",NA,NA,NA
"1981","BH",NA,"368.61702225696",NA,NA,NA
"1981","BJ",NA,"-214.619984004976",NA,NA,NA
"1981","BO",NA,"-142.1",NA,NA,NA
"1981","BR",NA,"-1688",NA,NA,NA
"1981","BS",NA,"12.3",NA,NA,NA
"1981","BW",NA,"-400.483624391318",NA,NA,NA
"1981","CA","0","2361.38887009483",NA,"796901.75",NA
"1981","CF",NA,"-67.2318196091651",NA,NA,NA
"1981","CG",NA,"-360.168096410826",NA,NA,NA
"1981","CH",NA,"-264.224100776272",NA,"365083.849407548",NA
"1981","CL",NA,"-3285",NA,NA,NA
"1981","CM",NA,"-291.979449766882",NA,NA,NA
"1981","CO",NA,"-1719.0606",NA,"240801179.526983",NA
"1981","CR",NA,"-134.2",NA,NA,NA
"1981","CV",NA,"-79.4214287686417",NA,NA,NA
"1981","CY",NA,"-238.236051471281",NA,NA,NA
"1981","DE","5.55833333333333","5179.36870752931",NA,NA,NA
"1981","DK","9.24166666616667","262.063933842196",NA,"1041157",NA
"1981","DM",NA,"-28.7",NA,NA,NA
"1981","DO",NA,"-305.8",NA,NA,NA
"1981","DZ",NA,"1781.12636337676",NA,NA,NA
"1981","EC",NA,"-261.7",NA,NA,NA
"1981","EG",NA,"-3869.42857695633",NA,NA,NA
"1981","ES",NA,"-4496.19032626648",NA,NA,NA
"1981","ET",NA,"-329.855072623118",NA,NA,NA
"1981","FI",NA,"665.619171794315",NA,"93802",NA
"1981","FJ",NA,"-178.405403192258",NA,NA,NA
"1981","FR","7.299999999","-2185.36988206778",NA,"1138398",NA
"1981","GA",NA,"798.398558443723",NA,NA,NA
"1981","GB","10.4499999996667","14663.4768017271",NA,"831931",NA
"1981","GD",NA,"-31.7592592592593",NA,NA,NA
"1981","GH",NA,"-419.8",NA,NA,NA
"1981","GM",NA,"-92.5297741562197",NA,NA,NA
"1981","GR",NA,"-3104",NA,NA,NA
"1981","GT",NA,"-577.9",NA,NA,NA
"1981","GY",NA,"-129.137777823693",NA,NA,NA
"1981","HN",NA,"-178.7",NA,NA,NA
"1981","HT",NA,"-275.080000055016",NA,NA,NA
"1981","ID",NA,"2257",NA,NA,NA
"1981","IL",NA,"-3538.3",NA,NA,NA
"1981","IN",NA,"-6162.72465873907",NA,NA,NA
"1981","IR",NA,"-4066",NA,NA,NA
"1981","IS",NA,"-8.3",NA,NA,NA
"1981","IT",NA,"-9344.32340302935",NA,NA,NA
"1981","JM",NA,"-298.9",NA,NA,NA
"1981","JO",NA,"-2308.15262688924",NA,NA,NA
"1981","KE",NA,"-575.407677197497",NA,NA,NA
"1981","KI",NA,"-26.9634645021522",NA,NA,NA
"1981","KM",NA,"-32.672239996395",NA,NA,NA
"1981","KN",NA,"-16.3518518518518",NA,NA,NA
"1981","KR",NA,"-4164.3",NA,NA,NA
"1981","KW",NA,"7773.00578141249",NA,NA,NA
"1981","LC",NA,"-60.7",NA,NA,NA
"1981","LK",NA,"-711.8123063826",NA,NA,NA
"1981","LR",NA,"1.25111092497948",NA,NA,NA
"1981","LS",NA,"-424.235338680636",NA,NA,NA
"1981","LY",NA,"-2426.60278963596",NA,NA,NA
"1981","MA",NA,"-2228.02414509251",NA,NA,NA
"1981","MG",NA,"-341.404547752945",NA,NA,NA
"1981","ML",NA,"-237.55071190386",NA,NA,NA
"1981","MM",NA,"-351.422805251905",NA,NA,NA
"1981","MN",NA,"-796.5",NA,NA,NA
"1981","MR",NA,"-195.524113536365",NA,NA,NA
"1981","MT",NA,"-109.904082035607",NA,NA,NA
"1981","MU",NA,"-119.061717581218",NA,NA,NA
"1981","MV",NA,"-19.1",NA,NA,NA
"1981","MW",NA,"-74.8353274588244",NA,NA,NA
"1981","MX",NA,"-7383",NA,NA,NA
"1981","MY",NA,"-1655.29213969702",NA,NA,NA
"1981","NE",NA,"-261.438266837523",NA,NA,NA
"1981","NG",NA,"-5238.71972367712",NA,NA,NA
"1981","NI",NA,"-479.3",NA,NA,NA
"1981","NL",NA,"4898.95947702496",NA,NA,NA
"1981","NO","2","4503.89300025622",NA,NA,NA
"1981","NP",NA,"-156.623104859143",NA,NA,NA
"1981","OM",NA,"1787.78228658883",NA,NA,NA
"1981","PA",NA,"-79.3",NA,NA,NA
"1981","PE",NA,"-870",NA,NA,NA
"1981","PG",NA,"-513.652852592393",NA,NA,NA
"1981","PH",NA,"-2065",NA,NA,NA
"1981","PK",NA,"-3212.40051116292",NA,NA,NA
"1981","PL",NA,"-1995",NA,"625612.563238973",NA
"1981","PT",NA,"-6640.01164299153",NA,NA,NA
"1981","PY",NA,"-421.6",NA,NA,NA
"1981","RO",NA,"184",NA,"386428.728465192",NA
"1981","SA",NA,"49318.429874375",NA,NA,NA
"1981","SB",NA,"-34.3612484268862",NA,NA,NA
"1981","SC",NA,"-26.3535362201844",NA,NA,NA
"1981","SD",NA,"-881.428828159035",NA,NA,NA
"1981","SE",NA,"335.503812966785",NA,NA,NA
"1981","SG",NA,"-764.901015139425",NA,NA,NA
"1981","SL",NA,"-138.555958789845",NA,NA,NA
"1981","SN",NA,"-531.922229257689",NA,NA,NA
"1981","ST",NA,"-20.4664312866185",NA,NA,NA
"1981","SV",NA,"-239.04",NA,NA,NA
"1981","SY",NA,"-2575.1",NA,NA,NA
"1981","SZ",NA,"-174.913039182051",NA,NA,NA
"1981","TD",NA,"-19.0077370562887",NA,NA,NA
"1981","TG",NA,"-85.1171249515781",NA,NA,NA
"1981","TH",NA,"-2236.23908815892",NA,NA,NA
